LLAVEHOG,ORDEN,DIRECTORIO,NoHijos,NvEducacion,TipoContrato,Salud,Agua_Potable,Estrato,Satisfaccion
60140351,5,6014035,1,0,0,1,1,6,0
60140361,1,6014036,3,8,0,1,1,4,10
60140361,2,6014036,3,11,2,1,1,4,9
60140361,3,6014036,1,0,0,1,1,4,9
60140371,1,6014037,2,0,2,1,1,4,9
60140381,1,6014038,3,13,0,1,4,6,10
60140381,2,6014038,3,11,0,1,4,6,10
60140391,1,6014039,3,11,0,1,1,6,10
60140391,2,6014039,3,5,0,1,1,6,10
60140401,1,6014040,2,13,0,1,1,6,10
60140401,2,6014040,2,13,0,1,1,6,10
60140401,3,6014040,1,0,0,1,1,6,0
60140401,4,6014040,1,0,0,1,1,6,0
60140411,1,6014041,3,13,2,1,1,6,10
60140411,2,6014041,2,13,0,1,1,6,10
60140421,1,6014042,2,0,0,1,1,4,10
60140431,1,6014043,2,11,0,1,1,5,10
60140431,2,6014043,2,0,0,1,1,5,10
60140431,3,6014043,1,0,0,1,1,5,0
60140441,1,6014044,3,12,0,1,1,6,10
60140441,2,6014044,3,13,0,1,1,6,10
60140441,3,6014044,3,3,0,1,1,6,10
60140451,1,6014045,3,9,0,1,1,6,10
60140451,2,6014045,3,5,0,1,1,6,10
60140461,1,6014046,3,13,0,1,1,6,10
60140471,1,6014047,3,3,0,1,1,6,10
60140471,2,6014047,1,11,2,1,1,6,10
60140471,3,6014047,1,0,0,1,1,6,10
60140471,4,6014047,1,0,0,1,1,6,0
60140481,1,6014048,3,13,2,1,1,6,10
60140481,2,6014048,3,13,0,1,1,6,9
60140491,1,6014049,2,11,0,1,1,6,6
60140491,2,6014049,3,13,0,1,1,6,10
60140501,1,6014050,2,5,2,1,2,3,8
60140501,2,6014050,1,9,0,1,2,3,10
60140501,3,6014050,2,11,0,1,2,3,10
60140501,4,6014050,1,0,0,1,2,3,0
60140511,1,6014051,3,4,0,1,2,1,7
60140511,2,6014051,2,5,0,1,2,1,8
60140521,1,6014052,3,5,0,1,2,4,10
60140521,2,6014052,3,4,0,1,2,4,10
60140531,1,6014053,2,7,0,1,2,4,10
60140531,2,6014053,2,0,2,1,2,4,10
60140531,3,6014053,1,0,0,1,2,4,10
60140531,4,6014053,1,0,0,1,2,4,0
60140541,1,6014054,2,3,0,1,2,0,5
60140541,2,6014054,3,5,0,1,2,0,5
60140541,3,6014054,1,4,0,2,2,0,8
60140541,4,6014054,1,4,0,1,2,0,10
60140541,5,6014054,2,0,0,1,2,0,0
60140551,1,6014055,3,3,0,1,4,1,10
60140551,2,6014055,3,1,0,1,4,1,10
60140551,3,6014055,1,3,0,1,4,1,10
60140561,1,6014056,3,11,0,1,2,2,10
60140571,1,6014057,2,7,2,1,4,1,10
60140571,2,6014057,1,0,0,1,4,1,0
60140571,3,6014057,1,0,0,1,4,1,0
60140571,4,6014057,1,0,0,1,4,1,0
60140581,1,6014058,3,11,2,1,2,2,7
60140581,2,6014058,1,11,0,1,2,2,6
60140591,1,6014059,3,3,0,1,1,1,10
60140591,2,6014059,1,3,2,1,1,1,3
60140591,3,6014059,2,0,2,1,1,1,10
60140591,4,6014059,2,0,0,1,1,1,0
60140591,5,6014059,2,0,0,1,1,1,0
60140601,1,6014060,3,3,2,1,6,2,10
60140601,2,6014060,2,3,0,1,6,2,10
60140601,3,6014060,1,4,0,1,6,2,8
60140611,1,6014061,2,3,2,2,1,2,10
60140611,2,6014061,2,4,0,1,1,2,10
60140621,1,6014062,3,3,0,1,1,2,10
60140621,2,6014062,3,3,0,1,1,2,9
60140621,3,6014062,1,5,2,1,1,2,10
60140621,4,6014062,2,5,0,1,1,2,9
60140621,5,6014062,1,0,0,1,1,2,10
60140711,1,6014071,2,11,0,1,1,5,8
60140711,2,6014071,3,11,0,1,1,5,8
60140711,3,6014071,1,0,1,1,1,5,7
60140711,4,6014071,1,11,0,1,1,5,8
60140711,5,6014071,1,0,0,1,1,5,7
60140751,1,6014075,2,0,2,1,1,3,10
60140751,2,6014075,2,0,2,1,1,3,8
60140761,1,6014076,2,4,2,1,1,4,9
60140761,2,6014076,2,5,0,1,1,4,9
60140761,3,6014076,1,0,0,1,1,4,0
60140771,1,6014077,3,5,0,1,1,4,10
60140771,2,6014077,3,4,0,1,1,4,9
60140781,1,6014078,2,9,0,1,1,3,9
60140781,2,6014078,2,9,2,1,1,3,9
60140801,1,6014080,3,5,0,1,1,4,7
60140801,2,6014080,2,11,0,1,1,4,9
60140801,3,6014080,1,0,0,1,1,4,9
60140801,4,6014080,1,0,0,1,1,4,9
60140821,1,6014082,2,5,2,1,1,3,9
60140821,2,6014082,1,5,0,1,1,3,8
60140821,3,6014082,1,0,0,1,1,3,0
60140821,4,6014082,3,4,0,1,1,3,8
60140831,1,6014083,2,7,0,1,1,3,9
60140831,2,6014083,2,5,0,1,1,3,10
60140841,1,6014084,3,5,2,1,1,1,10
60140881,1,6014088,2,7,0,1,1,3,8
60140881,2,6014088,2,7,2,1,1,3,9
60140881,3,6014088,1,0,0,1,1,3,0
60140881,4,6014088,1,0,0,1,1,3,0
60140891,1,6014089,3,4,0,1,1,5,9
60140891,2,6014089,1,5,0,1,1,5,9
60140891,3,6014089,1,11,2,1,1,5,9
60140891,4,6014089,1,11,2,1,1,5,9
60140901,1,6014090,2,7,0,1,1,4,9
60140901,2,6014090,2,7,1,1,1,4,9
60140911,1,6014091,2,5,0,1,1,3,8
60140911,2,6014091,3,5,0,1,1,3,10
60140911,3,6014091,1,0,0,1,1,3,9
60140921,1,6014092,2,13,2,1,4,5,9
60140921,2,6014092,2,11,2,1,4,5,10
60140921,3,6014092,1,0,0,1,4,5,10
60140921,4,6014092,1,11,1,1,4,5,10
60140921,5,6014092,1,0,0,1,4,5,0
60140931,1,6014093,2,11,0,1,1,5,8
60140931,2,6014093,2,11,2,1,1,5,8
60140931,3,6014093,1,0,0,1,1,5,0
60140931,4,6014093,1,0,0,1,1,5,0
60140941,1,6014094,2,4,0,1,1,3,8
60140941,2,6014094,1,5,2,1,1,3,7
60140951,1,6014095,2,3,2,2,1,3,9
60140951,2,6014095,3,4,0,1,1,3,8
60140951,3,6014095,1,5,0,1,1,3,9
60140951,4,6014095,1,0,0,1,1,3,0
60140951,5,6014095,1,0,0,1,1,3,0
60140961,1,6014096,2,5,0,1,1,3,8
60140961,2,6014096,2,5,0,1,1,3,8
60140961,3,6014096,1,0,0,1,1,3,0
60140971,1,6014097,2,5,2,1,1,3,8
60140971,2,6014097,1,0,0,1,1,3,9
60140971,3,6014097,1,0,0,1,1,3,10
60140991,1,6014099,2,0,0,1,1,3,9
60140991,2,6014099,2,0,0,1,1,3,8
60141001,1,6014100,2,9,0,1,1,3,8
60141001,2,6014100,1,0,0,1,1,3,9
60141001,3,6014100,1,0,0,1,1,3,0
60141011,1,6014101,2,9,0,1,1,4,9
60141011,2,6014101,2,11,0,1,1,4,8
60141021,1,6014102,2,7,0,1,1,2,8
60141021,2,6014102,2,0,0,1,1,2,0
60141051,1,6014105,2,13,0,1,1,4,10
60141051,2,6014105,2,13,2,1,1,4,9
60141051,3,6014105,1,0,0,1,1,4,10
60141061,1,6014106,2,11,2,1,1,3,8
60141061,2,6014106,2,5,0,1,1,3,8
60141061,3,6014106,1,0,0,1,1,3,9
60141061,4,6014106,1,0,0,1,1,3,0
60141091,1,6014109,2,5,2,1,1,4,10
60141121,1,6014112,2,5,0,1,1,3,9
60141121,2,6014112,3,5,0,1,1,3,10
60141121,3,6014112,1,0,0,1,1,3,9
60141151,1,6014115,3,11,0,1,4,6,10
60141181,1,6014118,3,5,0,1,1,3,10
60141181,2,6014118,3,5,0,1,1,3,10
60141181,3,6014118,1,5,0,1,1,3,10
60141181,4,6014118,1,0,0,1,1,3,0
60141181,5,6014118,3,3,0,1,1,3,10
60141201,1,6014120,2,3,0,1,2,2,10
60141201,2,6014120,3,3,2,1,2,2,7
60141211,1,6014121,2,3,0,1,2,3,10
60141211,2,6014121,3,3,0,1,2,3,10
60141211,3,6014121,1,5,0,1,2,3,10
60141211,4,6014121,1,5,0,1,2,3,9
60141211,5,6014121,1,0,0,1,2,3,0
60141221,1,6014122,3,3,0,1,2,2,10
60141231,1,6014123,2,0,0,1,2,2,5
60141231,2,6014123,2,5,0,1,2,2,9
60141231,3,6014123,1,0,0,1,2,2,0
60141241,1,6014124,2,5,2,1,2,2,10
60141241,2,6014124,1,5,0,1,2,2,10
60141241,3,6014124,1,0,0,1,2,2,10
60141241,4,6014124,1,0,0,1,2,2,0
60141251,1,6014125,3,3,0,1,2,3,10
60141251,2,6014125,3,3,0,1,2,3,10
60141251,3,6014125,1,0,0,2,2,3,10
60141271,1,6014127,3,3,0,1,2,3,10
60141271,2,6014127,1,11,0,1,2,3,9
60141271,3,6014127,1,4,0,1,2,3,7
60141281,1,6014128,2,5,0,1,2,2,10
60141281,2,6014128,2,5,0,1,2,2,10
60141281,3,6014128,1,0,0,1,2,2,10
60141291,1,6014129,3,3,0,1,2,2,9
60141291,2,6014129,1,9,0,1,2,2,10
60141291,3,6014129,3,3,0,1,2,2,10
60141301,1,6014130,3,3,0,1,1,2,9
60141301,2,6014130,3,1,0,1,1,2,10
60141301,3,6014130,1,1,0,1,1,2,8
60141311,1,6014131,3,5,0,1,6,1,4
60141311,2,6014131,2,3,2,1,6,1,6
60141311,3,6014131,1,0,0,1,6,1,0
60141311,4,6014131,1,0,0,1,6,1,0
60141311,5,6014131,1,0,0,1,6,1,0
60141311,6,6014131,3,1,0,1,6,1,4
60141321,1,6014132,2,3,2,1,6,1,0
60141321,2,6014132,3,1,2,1,6,1,1
60141321,3,6014132,1,3,0,1,6,1,0
60141321,4,6014132,1,3,2,1,6,1,4
60141321,5,6014132,1,3,0,1,6,1,0
60141321,6,6014132,1,4,0,1,6,1,2
60141321,7,6014132,2,1,0,1,6,1,0
60141331,1,6014133,3,11,0,1,4,3,8
60141331,2,6014133,2,7,0,1,4,3,8
60141341,1,6014134,2,4,0,1,2,1,8
60141341,2,6014134,2,3,0,1,2,1,8
60141341,3,6014134,1,5,0,1,2,1,9
60141341,4,6014134,1,5,0,1,2,1,8
60141341,5,6014134,2,5,2,1,2,1,8
60141351,1,6014135,3,9,0,1,2,3,8
60141351,2,6014135,2,0,1,1,2,3,8
60141351,3,6014135,1,0,0,1,2,3,8
60141351,4,6014135,1,0,0,1,2,3,9
60141361,1,6014136,3,1,0,1,1,2,9
60141361,2,6014136,2,3,2,1,1,2,8
60141361,3,6014136,1,3,0,1,1,2,8
60141361,4,6014136,2,0,0,1,1,2,0
60141361,5,6014136,2,0,0,1,1,2,0
60141371,1,6014137,2,0,2,1,2,1,7
60141371,2,6014137,2,5,0,1,2,1,7
60141371,3,6014137,1,0,0,1,2,1,0
60141381,1,6014138,2,0,0,1,1,1,9
60141391,1,6014139,2,3,2,1,1,1,10
60141391,2,6014139,2,5,0,1,1,1,10
60141391,3,6014139,1,0,0,1,1,1,10
60141391,4,6014139,1,0,0,1,1,1,0
60141401,1,6014140,3,1,0,1,1,2,9
60141401,2,6014140,1,4,0,1,1,2,10
60141401,3,6014140,1,0,0,1,1,2,0
60141401,4,6014140,1,0,0,1,1,2,0
60141411,1,6014141,2,4,0,1,1,1,9
60141411,2,6014141,2,4,0,1,1,1,9
60141411,3,6014141,1,0,0,1,1,1,0
60141421,1,6014142,2,5,0,1,1,1,10
60141421,2,6014142,2,0,0,1,1,1,10
60141431,1,6014143,1,3,0,1,1,1,7
60141431,2,6014143,1,0,0,1,1,1,7
60141431,3,6014143,1,0,0,1,1,1,0
60141431,4,6014143,1,0,0,1,1,1,0
60141431,5,6014143,3,1,2,1,1,1,6
60141431,6,6014143,3,1,2,1,1,1,6
60141441,1,6014144,2,3,0,1,1,1,9
60141441,2,6014144,1,1,2,1,1,1,8
60141441,3,6014144,1,1,2,1,1,1,8
60141441,4,6014144,1,4,2,1,1,1,8
60141441,5,6014144,2,4,0,1,1,1,8
60141441,6,6014144,1,0,0,1,1,1,0
60141451,1,6014145,3,3,2,1,1,1,10
60141451,2,6014145,2,5,0,1,1,1,10
60141451,3,6014145,1,0,0,1,1,1,0
60141461,1,6014146,2,3,2,1,1,1,10
60141461,2,6014146,2,5,0,1,1,1,10
60141471,1,6014147,2,5,2,1,2,1,10
60141471,2,6014147,2,3,2,1,2,1,9
60141471,3,6014147,1,5,0,1,2,1,8
60141471,4,6014147,1,4,0,1,2,1,9
60141481,1,6014148,3,3,2,1,2,1,10
60141481,2,6014148,2,4,0,1,2,1,10
60141481,3,6014148,1,4,2,1,2,1,7
60141481,4,6014148,1,1,0,1,2,1,10
60141481,5,6014148,1,0,0,1,2,1,7
60141481,6,6014148,1,0,0,1,2,1,7
60141481,7,6014148,1,0,0,1,2,1,0
60141481,8,6014148,1,0,0,1,2,1,0
60141491,1,6014149,2,3,2,1,2,1,9
60141491,2,6014149,2,3,0,1,2,1,9
60141491,3,6014149,1,0,0,1,2,1,9
60141491,4,6014149,1,0,0,1,2,1,0
60141491,5,6014149,1,0,0,1,2,1,0
60141491,6,6014149,1,0,0,1,2,1,0
60141491,7,6014149,1,0,0,1,2,1,0
60141501,1,6014150,2,5,2,1,1,1,10
60141501,2,6014150,2,5,0,1,1,1,3
60141501,3,6014150,1,0,0,1,1,1,0
60141511,1,6014151,2,3,2,1,2,1,10
60141511,2,6014151,2,5,0,1,2,1,10
60141511,3,6014151,1,0,0,1,2,1,0
60141511,4,6014151,1,0,0,1,2,1,0
60141511,5,6014151,1,0,0,1,2,1,0
60141521,1,6014152,3,3,2,2,1,1,8
60141521,2,6014152,1,0,0,2,1,1,0
60141521,3,6014152,1,0,0,2,1,1,0
60141531,1,6014153,3,3,0,1,2,1,8
60141531,2,6014153,1,3,2,1,2,1,10
60141531,3,6014153,2,0,0,1,2,1,0
60141531,4,6014153,2,0,0,1,2,1,0
60141541,1,6014154,3,1,0,1,1,1,10
60141541,2,6014154,3,4,0,1,1,1,8
60141541,3,6014154,2,0,0,1,1,1,8
60141541,4,6014154,1,0,0,1,1,1,0
60141551,1,6014155,3,3,2,1,2,1,0
60141551,2,6014155,1,4,0,1,2,1,0
60141551,3,6014155,1,3,2,1,2,1,6
60141561,1,6014156,2,4,0,1,2,2,8
60141561,2,6014156,2,4,0,1,2,2,8
60141561,3,6014156,1,0,0,1,2,2,7
60141561,4,6014156,1,0,0,1,2,2,0
60141561,5,6014156,1,0,0,1,2,2,0
60141571,1,6014157,2,5,0,1,1,1,10
60141581,1,6014158,2,4,2,1,2,1,9
60141581,2,6014158,2,5,0,1,2,1,9
60141581,3,6014158,1,0,0,1,2,1,0
60141581,4,6014158,1,0,0,1,2,1,0
60141591,1,6014159,2,5,2,1,1,2,8
60141591,2,6014159,1,4,0,1,1,2,8
60141591,3,6014159,1,0,0,1,1,2,0
60141591,4,6014159,1,0,0,1,1,2,0
60141601,1,6014160,3,3,0,1,1,2,5
60141621,1,6014162,2,5,0,1,2,2,7
60141621,2,6014162,3,5,0,2,2,2,8
60141621,3,6014162,1,0,0,2,2,2,0
60141621,4,6014162,1,0,0,2,2,2,0
60141631,1,6014163,2,7,0,1,2,2,10
60141631,2,6014163,2,0,0,1,2,2,10
60141631,3,6014163,1,0,0,1,2,2,0
60141641,1,6014164,1,4,0,1,2,2,10
60141641,2,6014164,3,3,0,1,2,2,5
60141651,1,6014165,3,3,0,1,2,2,9
60141651,2,6014165,1,5,0,1,2,2,6
60141651,3,6014165,1,0,0,1,2,2,0
60141661,1,6014166,3,3,0,1,2,2,8
60141661,2,6014166,3,5,0,2,2,2,10
60141671,1,6014167,3,5,0,1,1,2,6
60141671,2,6014167,3,1,0,1,1,2,7
60141691,1,6014169,3,3,0,1,1,2,8
60141691,2,6014169,1,4,2,1,1,2,8
60141701,1,6014170,3,3,0,1,2,2,7
60141701,2,6014170,3,1,0,1,2,2,6
60141701,3,6014170,3,3,0,1,2,2,6
60141711,1,6014171,3,5,0,1,2,2,10
60141711,2,6014171,1,0,0,1,2,2,0
60141721,1,6014172,3,3,0,1,1,2,8
60141721,2,6014172,2,5,0,1,1,2,10
60141721,3,6014172,1,0,0,1,1,2,8
60141721,4,6014172,1,5,0,1,1,2,10
60141721,5,6014172,1,0,0,1,1,2,0
60141731,1,6014173,3,3,0,1,2,2,7
60141731,2,6014173,2,4,0,1,2,2,8
60141731,3,6014173,1,5,2,1,2,2,8
60141731,4,6014173,1,0,0,1,2,2,0
60141731,5,6014173,1,5,2,1,2,2,8
60141731,6,6014173,1,0,0,1,2,2,0
60141731,7,6014173,1,0,0,1,2,2,0
60141731,8,6014173,1,0,0,1,2,2,0
60141731,9,6014173,1,0,0,1,2,2,0
60141741,1,6014174,3,4,0,1,1,2,7
60141741,2,6014174,2,3,0,1,1,2,7
60141741,3,6014174,1,0,0,1,1,2,10
60141751,1,6014175,2,3,0,1,1,2,10
60141751,2,6014175,3,1,0,1,1,2,10
60141751,3,6014175,1,5,0,1,1,2,8
60141761,1,6014176,2,3,0,1,2,2,8
60141761,2,6014176,2,3,0,1,2,2,10
60141761,3,6014176,1,0,0,1,2,2,0
60141771,1,6014177,3,4,0,1,2,2,9
60141771,2,6014177,2,3,0,1,2,2,8
60141781,1,6014178,3,3,0,1,2,3,10
60141791,1,6014179,2,11,1,1,2,2,8
60141791,2,6014179,1,0,0,1,2,2,0
60141791,3,6014179,2,3,0,1,2,2,8
60141801,1,6014180,3,5,0,1,2,2,6
60141801,2,6014180,3,5,0,1,2,2,8
60141801,3,6014180,1,13,0,1,2,2,8
60141811,1,6014181,2,5,0,2,4,2,7
60141821,1,6014182,2,4,0,1,2,2,10
60141821,2,6014182,2,5,0,1,2,2,10
60141821,3,6014182,1,0,0,1,2,2,0
60141821,4,6014182,1,0,0,1,2,2,0
60141831,1,6014183,3,5,2,1,2,2,10
60141831,2,6014183,3,3,0,1,2,2,10
60141841,1,6014184,3,1,0,1,2,2,10
60141841,2,6014184,1,1,0,1,2,2,10
60141851,1,6014185,3,3,0,1,2,2,10
60141851,2,6014185,1,3,0,2,2,2,10
60141851,3,6014185,1,1,0,1,2,2,10
60141861,1,6014186,2,11,1,1,1,2,10
60141861,2,6014186,1,0,0,1,1,2,0
60141861,3,6014186,1,0,0,1,1,2,0
60141871,1,6014187,2,3,2,1,2,2,9
60141871,2,6014187,3,3,2,1,2,2,6
60141871,3,6014187,1,5,0,1,2,2,8
60141871,4,6014187,1,0,0,1,2,2,0
60141881,1,6014188,1,3,2,1,1,1,7
60141881,2,6014188,3,3,0,1,1,1,8
60141881,3,6014188,3,3,0,1,1,1,6
60141891,1,6014189,2,3,2,1,2,2,8
60141891,2,6014189,2,4,0,1,2,2,9
60141891,3,6014189,1,0,0,1,2,2,0
60141901,1,6014190,2,3,2,1,1,1,7
60141901,2,6014190,3,3,0,1,1,1,8
60141901,3,6014190,1,3,2,1,1,1,8
60141901,4,6014190,1,4,2,1,1,1,8
60141901,5,6014190,1,3,0,1,1,1,8
60141901,6,6014190,1,3,0,1,1,1,8
60141901,7,6014190,1,3,2,1,1,1,8
60141911,1,6014191,2,3,2,1,2,2,9
60141911,2,6014191,2,5,0,1,2,2,8
60141911,3,6014191,1,0,0,1,2,2,0
60141911,4,6014191,1,0,0,1,2,2,0
60141911,5,6014191,1,0,0,1,2,2,0
60141921,1,6014192,3,3,2,1,6,2,8
60141931,1,6014193,2,1,2,1,2,2,6
60141931,2,6014193,3,3,0,1,2,2,6
60141931,3,6014193,1,4,0,1,2,2,0
60141931,4,6014193,1,0,0,1,2,2,0
60141941,1,6014194,3,3,2,1,2,2,8
60141941,2,6014194,2,3,0,1,2,2,9
60141941,3,6014194,1,0,0,1,2,2,0
60141941,4,6014194,1,1,0,1,2,2,0
60141951,1,6014195,2,3,2,1,2,2,10
60141951,2,6014195,3,4,0,1,2,2,10
60141951,3,6014195,1,3,0,1,2,2,10
60141961,1,6014196,2,3,0,1,2,0,10
60141961,2,6014196,1,0,0,1,2,0,0
60141961,3,6014196,1,0,0,1,2,0,0
60141971,1,6014197,3,3,0,1,2,1,10
60141971,2,6014197,1,3,0,1,2,1,10
60141971,3,6014197,1,3,0,1,2,1,10
60141971,4,6014197,1,0,0,1,2,1,0
60141971,5,6014197,1,0,0,1,2,1,0
60141981,1,6014198,3,3,2,1,2,2,10
60141981,2,6014198,2,3,0,1,2,2,10
60141981,3,6014198,3,0,0,1,2,2,10
60141991,1,6014199,3,3,2,1,2,2,8
60141991,2,6014199,2,4,2,1,2,2,8
60141991,3,6014199,1,4,2,1,2,2,6
60141991,4,6014199,1,0,0,1,2,2,0
60142001,1,6014200,3,3,2,1,1,2,5
60142001,2,6014200,2,3,0,1,1,2,7
60142001,3,6014200,1,4,2,1,1,2,7
60142001,4,6014200,1,0,0,1,1,2,8
60142001,5,6014200,1,0,0,1,1,2,0
60142001,6,6014200,1,0,0,1,1,2,0
60142001,7,6014200,1,0,0,1,1,2,0
60142011,1,6014201,3,9,0,1,2,2,10
60142011,2,6014201,2,5,0,1,2,2,10
60142021,1,6014202,2,3,2,1,2,2,10
60142021,2,6014202,2,3,0,1,2,2,10
60142021,3,6014202,1,0,0,1,2,2,0
60142021,4,6014202,1,0,0,1,2,2,0
60142041,1,6014204,3,3,0,1,6,0,10
60142041,2,6014204,3,5,0,1,6,0,10
60142041,3,6014204,1,10,0,1,6,0,10
60142051,1,6014205,2,4,2,1,6,1,10
60142051,2,6014205,3,5,0,1,6,1,10
60142051,3,6014205,2,0,0,1,6,1,0
60142061,1,6014206,3,3,0,1,6,1,9
60142061,2,6014206,3,1,2,1,6,1,9
60142061,3,6014206,3,1,0,1,6,1,8
60142071,1,6014207,2,5,2,1,1,1,10
60142071,2,6014207,2,5,0,1,1,1,10
60142071,3,6014207,1,0,0,1,1,1,0
60142071,4,6014207,1,0,0,1,1,1,0
60142081,1,6014208,3,1,0,1,1,1,9
60142081,2,6014208,3,3,2,1,1,1,8
60142081,3,6014208,2,7,0,1,1,1,8
60142081,4,6014208,3,1,0,1,1,1,6
60142091,1,6014209,3,3,2,1,2,1,8
60142091,2,6014209,2,4,0,1,2,1,8
60142091,3,6014209,1,0,0,1,2,1,10
60142091,4,6014209,1,5,0,1,2,1,9
60142091,5,6014209,1,0,0,1,2,1,0
60142091,6,6014209,1,0,0,1,2,1,0
60142101,1,6014210,3,3,2,1,4,1,7
60142101,2,6014210,2,7,0,1,4,1,8
60142111,1,6014211,3,1,0,1,1,1,7
60142111,2,6014211,3,3,2,1,1,1,7
60142121,1,6014212,3,5,0,1,1,1,8
60142121,2,6014212,2,3,2,1,1,1,9
60142121,3,6014212,1,0,0,1,1,1,0
60142121,4,6014212,1,0,0,1,1,1,0
60142121,5,6014212,3,1,2,1,1,1,8
60142131,1,6014213,3,4,0,1,1,1,5
60142131,2,6014213,2,3,0,1,1,1,8
60142131,3,6014213,1,5,2,1,1,1,7
60142131,4,6014213,2,0,0,2,1,1,10
60142131,5,6014213,2,0,0,1,1,1,0
60142141,1,6014214,3,1,0,1,1,1,8
60142141,2,6014214,3,1,2,1,1,1,8
60142141,3,6014214,1,1,0,1,1,1,5
60142141,4,6014214,1,1,2,1,1,1,8
60142141,5,6014214,2,0,0,1,1,1,8
60142151,1,6014215,3,4,0,1,1,1,6
60142151,2,6014215,3,3,0,1,1,1,7
60142151,3,6014215,1,5,0,1,1,1,8
60142151,4,6014215,3,1,2,1,1,1,7
60142161,1,6014216,3,1,0,1,1,1,9
60142161,2,6014216,3,4,0,1,1,1,7
60142161,3,6014216,1,4,2,1,1,1,8
60142161,4,6014216,2,5,0,1,1,1,9
60142161,5,6014216,1,0,0,1,1,1,0
60142161,6,6014216,1,0,0,1,1,1,0
60142171,1,6014217,2,13,0,1,4,1,10
60142181,1,6014218,2,0,0,1,1,0,8
60142181,2,6014218,2,4,1,1,1,0,8
60142191,1,6014219,2,5,0,2,2,1,9
60142191,2,6014219,2,3,2,1,2,1,9
60142201,1,6014220,2,11,0,1,2,1,8
60142211,1,6014221,2,13,0,1,2,1,10
60142211,2,6014221,3,11,0,1,2,1,10
60142211,3,6014221,1,0,0,1,2,1,0
60142211,4,6014221,1,0,0,1,2,1,0
60142221,1,6014222,2,5,2,1,6,9,7
60142231,1,6014223,2,3,1,1,4,9,4
60142231,2,6014223,2,5,1,1,4,9,6
60142231,3,6014223,1,0,1,1,4,9,8
60142231,4,6014223,1,0,0,1,4,9,0
60142231,5,6014223,2,0,0,1,4,9,0
60142241,1,6014224,2,0,2,1,2,1,10
60142241,2,6014224,2,4,2,1,2,1,9
60142241,3,6014224,1,0,0,1,2,1,0
60142241,4,6014224,1,0,0,1,2,1,0
60142241,5,6014224,1,0,0,1,2,1,0
60142251,1,6014225,2,5,2,1,2,1,10
60142251,2,6014225,2,3,2,1,2,1,9
60142251,3,6014225,1,0,0,1,2,1,0
60142261,1,6014226,2,11,0,1,1,1,8
60142261,2,6014226,1,0,0,1,1,1,10
60142261,3,6014226,1,0,0,1,1,1,0
60142261,4,6014226,1,5,0,1,1,1,9
60142261,5,6014226,1,0,0,1,1,1,0
60142271,1,6014227,3,1,2,1,1,1,7
60142271,2,6014227,1,0,0,1,1,1,7
60142271,3,6014227,1,0,0,1,1,1,0
60142281,1,6014228,2,0,0,1,6,1,6
60142291,1,6014229,2,7,0,1,1,1,9
60142291,2,6014229,1,0,0,1,1,1,0
60142301,1,6014230,2,5,1,1,6,1,6
60142301,2,6014230,2,3,0,1,6,1,6
60142301,3,6014230,1,0,0,1,6,1,0
60142301,4,6014230,1,0,0,1,6,1,0
60142311,1,6014231,2,5,0,1,2,1,10
60142311,2,6014231,1,0,0,1,2,1,0
60142312,1,6014231,3,5,0,1,1,1,10
60142312,2,6014231,1,0,0,1,1,1,0
60142321,1,6014232,3,3,2,1,2,1,10
60142321,2,6014232,3,9,2,1,2,1,10
60142321,3,6014232,1,0,0,1,2,1,9
60142331,1,6014233,2,3,0,1,1,1,7
60142331,2,6014233,2,4,0,1,1,1,7
60142331,3,6014233,1,0,0,1,1,1,0
60142331,4,6014233,1,0,0,1,1,1,0
60142331,5,6014233,1,0,0,1,1,1,0
60142341,1,6014234,2,5,0,1,6,1,6
60142351,1,6014235,2,3,0,1,4,1,7
60142351,2,6014235,3,3,0,1,4,1,7
60142351,3,6014235,1,0,0,1,4,1,6
60142351,4,6014235,1,0,0,1,4,1,0
60142351,5,6014235,1,0,0,1,4,1,7
60142351,6,6014235,2,5,2,1,4,1,6
60142351,7,6014235,1,0,0,1,4,1,0
60142351,8,6014235,2,0,0,1,4,1,0
60142361,1,6014236,2,13,0,1,6,1,7
60142371,1,6014237,3,1,2,1,2,1,9
60142371,2,6014237,2,3,2,1,2,1,9
60142371,3,6014237,2,0,0,1,2,1,0
60142381,1,6014238,2,1,0,1,1,0,6
60142381,2,6014238,2,0,0,1,1,0,0
60142381,3,6014238,2,0,0,1,1,0,0
60142391,1,6014239,2,4,0,1,1,1,10
60142391,2,6014239,3,3,1,1,1,1,10
60142391,3,6014239,1,0,0,1,1,1,0
60142401,1,6014240,2,3,1,1,6,1,6
60142401,2,6014240,2,3,0,1,6,1,6
60142411,1,6014241,2,3,0,1,1,1,6
60142411,2,6014241,2,0,0,1,1,1,0
60142411,3,6014241,1,0,0,1,1,1,0
60142411,4,6014241,1,0,0,1,1,1,0
60142421,1,6014242,3,1,0,1,1,1,9
60142421,2,6014242,1,3,0,1,1,1,8
60142421,3,6014242,2,0,0,1,1,1,0
60142431,1,6014243,2,4,2,1,1,1,7
60142431,2,6014243,2,4,0,1,1,1,6
60142431,3,6014243,1,0,0,1,1,1,0
60142431,4,6014243,1,0,0,1,1,1,0
60142431,5,6014243,1,0,0,1,1,1,0
60142441,1,6014244,3,1,1,1,1,1,7
60142451,1,6014245,3,3,0,1,2,1,8
